transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
7472,1943,D***,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-21,3,Cash,0.1,Da***@yahoo.com,******4410,successful,21600.0,2025,November,4
7473,1184,O***,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-20,4,NetBanking,0.25,Os***@gmail.com,******4909,successful,210000.0,2025,May,2
7474,1492,B***,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-07,1,Cash,0.4,Be***@outlook.com,******7609,successful,780.0,2025,May,2
7475,1236,J***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-10-20,3,Card,0.3,Ja***@yahoo.com,******0014,successful,16800.0,2025,October,4
7476,1522,C***,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-03-14,5,Card,0.05,Co***@gmail.com,******9202,successful,237500.0,2026,March,1
7477,1324,C***,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-01,5,Cash,0.35,Ca***@outlook.com,******0410,successful,146250.0,2026,September,3
7477,1324,C***,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-01,5,Cash,0.35,Ca***@outlook.com,******0410,failed,146250.0,2026,September,3
7478,1354,J***,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-28,1,UPI,0.15,Jo***@gmail.com,******2732,successful,68000.0,2025,August,3
7479,1965,A***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-05,5,Cash,0.4,An***@gmail.com,******3396,successful,135000.0,2025,September,3
7480,1347,G***,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-04-12,1,Cash,0.1,Ge***@gmail.com,******8692,successful,45000.0,2026,April,2
7481,1737,C***,105,45000.0,Tv,Electronics,offline,Mumbai,2025-05-14,1,UPI,0.4,Cr***@yahoo.com,******4236,successful,27000.0,2025,May,2
7482,1836,V***,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-04,2,NetBanking,0.1,Va***@gmail.com,******8769,successful,2340.0,2025,June,2
7483,1277,K***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-12,2,NetBanking,0.05,Ke***@yahoo.com,******0672,successful,85500.0,2026,April,2
7484,1495,A***,105,45000.0,Tv,Electronics,offline,Mumbai,2025-12-29,5,UPI,0.3,As***@gmail.com,******4134,successful,157500.0,2025,December,4
7485,1663,M***,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-14,3,UPI,0.25,Mi***@outlook.com,******1732,successful,18000.0,2026,March,1
7486,1634,M***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-10-08,4,UPI,0.35,Ma***@outlook.com,******2464,successful,208000.0,2025,October,4
7487,1460,K***,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-27,3,UPI,0.1,Ke***@gmail.com,******6543,successful,3510.0,2025,July,3
7488,1081,R***,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-03-01,1,Cash,0.05,Ro***@outlook.com,******1415,successful,7600.0,2026,March,1
7489,1662,M***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-02,1,UPI,0.3,Ma***@gmail.com,******1709,successful,49000.0,2025,December,4
7490,1099,M***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-08,4,NetBanking,0.3,Mi***@gmail.com,******0433,successful,182000.0,2025,July,3
7491,1417,M***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-07,4,UPI,0.35,Mi***@outlook.com,******4622,successful,650000.0,2025,April,2
7492,1388,J***,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-07-11,3,NetBanking,0.05,Ju***@gmail.com,******0803,successful,712500.0,2025,July,3
7493,1303,D***,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-04,4,NetBanking,0.15,Du***@gmail.com,******0762,successful,4420.0,2026,January,1
7494,1804,B***,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-05-18,1,UPI,0.35,Be***@gmail.com,******0621,successful,5200.0,2025,May,2
7495,1256,B***,105,45000.0,Tv,Electronics,online,Bangalore,2026-03-08,1,Card,0.2,Br***@yahoo.com,******8747,successful,36000.0,2026,March,1
7496,1983,T***,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-05-31,3,NetBanking,0.1,Ta***@outlook.com,******1348,successful,675000.0,2025,May,2
7497,1279,M***,104,8000.0,Shoes,Clothing,offline,Chennai,2025-09-17,5,Card,0.1,Ma***@gmail.com,******8762,successful,36000.0,2025,September,3
7498,1617,R***,101,250000.0,Laptop,Electronics,online,Delhi,2025-09-07,2,Card,0.15,Ro***@yahoo.com,******8082,successful,425000.0,2025,September,3
7499,1460,K***,106,80000.0,Sofa,Furniture,offline,Chennai,2026-02-02,5,Card,0.4,Ke***@gmail.com,******6543,successful,240000.0,2026,February,1
7500,1016,P***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-19,1,Card,0.35,Pa***@yahoo.com,******5126,successful,9750.0,2026,February,1
7501,1283,D***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-04,1,NetBanking,0.05,Dw***@outlook.com,******8973,successful,14250.0,2025,June,2
7502,1998,J***,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-23,2,Card,0.3,Jo***@outlook.com,******5119,successful,62999.99999999999,2025,December,4
7503,1397,J***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-02,5,UPI,0.25,Jo***@gmail.com,******6132,successful,937500.0,2025,May,2
7504,1505,E***,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-20,5,Cash,0.2,Ed***@outlook.com,******0723,successful,180000.0,2025,September,3
7505,1470,S***,105,45000.0,Tv,Electronics,online,Chennai,2025-08-10,1,Card,0.2,Su***@outlook.com,******7257,successful,36000.0,2025,August,3
7506,1367,C***,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-21,1,Card,0.1,Ch***@gmail.com,******4845,successful,63000.0,2025,November,4
7507,1879,C***,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-11-04,2,UPI,0.05,Ca***@outlook.com,******4002,successful,85500.0,2025,November,4
7508,1577,D***,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-06,1,Cash,0.05,Di***@gmail.com,******6919,successful,237500.0,2025,October,4
7509,1125,J***,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-08-26,1,UPI,0.3,Je***@yahoo.com,******4212,successful,35000.0,2025,August,3
7510,1826,B***,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-23,3,Card,0.1,Be***@yahoo.com,******1264,successful,135000.0,2026,January,1
7511,1823,K***,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-20,4,Card,0.3,Ka***@gmail.com,******3764,successful,224000.0,2026,March,1
7512,1275,M***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-26,5,Cash,0.05,Ma***@yahoo.com,******5723,successful,71250.0,2025,October,4
7513,1277,K***,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-12,3,NetBanking,0.35,Ke***@yahoo.com,******0672,successful,136500.0,2025,November,4
7514,1008,J***,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-08,2,Cash,0.15,Ja***@gmail.com,******6407,successful,85000.0,2026,February,1
7515,1615,M***,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-30,4,Cash,0.2,Ma***@outlook.com,******1375,successful,25600.0,2025,November,4
7516,1303,D***,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-19,3,UPI,0.1,Du***@gmail.com,******0762,successful,675000.0,2025,December,4
7517,1162,A***,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-19,3,NetBanking,0.25,Am***@gmail.com,******6303,successful,157500.0,2025,October,4
7518,1248,E***,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-03-15,3,Cash,0.25,Em***@gmail.com,******3088,successful,101250.0,2026,March,1
7519,1335,J***,102,70000.0,Phone,Electronics,online,Delhi,2025-08-30,5,Cash,0.15,Ja***@yahoo.com,******2840,successful,297500.0,2025,August,3
7520,1931,A***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-15,1,UPI,0.3,Am***@gmail.com,******0653,successful,45500.0,2025,June,2
7521,1077,M***,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-20,4,UPI,0.1,Ma***@yahoo.com,******3856,successful,252000.0,2026,March,1
7522,1763,D***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-17,1,Cash,0.3,Da***@outlook.com,******1022,successful,5600.0,2025,May,2
7523,1066,L***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-03-26,5,Card,0.3,Li***@outlook.com,******3946,successful,4550.0,2026,March,1
7524,1342,H***,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-07-10,2,NetBanking,0.25,Hu***@outlook.com,******1986,successful,375000.0,2025,July,3
7525,1121,S***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-22,3,Card,0.25,St***@outlook.com,******5677,successful,112500.0,2025,December,4
7526,1848,M***,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-11,3,UPI,0.2,Mi***@gmail.com,******1297,successful,108000.0,2025,May,2
7527,1025,M***,104,8000.0,Shoes,Clothing,online,Mumbai,2025-08-13,2,Cash,0.3,Mi***@gmail.com,******3690,successful,11200.0,2025,August,3
7528,1280,S***,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-21,1,Cash,0.05,Sa***@gmail.com,******0430,successful,76000.0,2025,September,3
7529,1856,K***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-07,5,UPI,0.35,Ka***@yahoo.com,******2543,successful,162500.0,2025,August,3
7530,1781,M***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-20,1,Card,0.15,Mi***@gmail.com,******9518,successful,42500.0,2025,October,4
7532,1548,C***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,Cash,0.15,Ch***@yahoo.com,******3259,successful,42500.0,2025,November,4
7533,1948,J***,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-15,2,Card,0.4,Je***@outlook.com,******2367,successful,9600.0,2026,February,1
7534,1250,B***,101,250000.0,Laptop,Electronics,offline,Delhi,2026-03-29,2,Card,0.1,Br***@gmail.com,******4076,successful,450000.0,2026,March,1
7535,1615,M***,106,80000.0,Sofa,Furniture,online,Bangalore,2025-06-23,3,UPI,0.05,Ma***@outlook.com,******1375,successful,228000.0,2025,June,2
7537,1042,R***,103,1300.0,Shirt,Clothing,online,Delhi,2026-02-12,2,Cash,0.4,Ri***@gmail.com,******7291,successful,1560.0,2026,February,1
7538,1262,J***,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-11-02,3,UPI,0.1,Je***@gmail.com,******7977,successful,121500.0,2025,November,4
7540,1657,K***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-20,4,Cash,0.1,Ke***@outlook.com,******9867,successful,180000.0,2025,July,3
7541,1135,B***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-27,3,NetBanking,0.2,Br***@gmail.com,******1785,successful,120000.0,2026,March,1
7542,1219,S***,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-28,3,Cash,0.25,Sa***@gmail.com,******4970,successful,2925.0,2026,March,1
7543,1623,W***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-11-03,5,Card,0.4,Wi***@gmail.com,******2509,successful,135000.0,2026,November,4
7544,1174,K***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-07,2,Card,0.1,Ka***@gmail.com,******4121,successful,144000.0,2025,April,2
7545,1594,M***,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-15,5,NetBanking,0.2,Mi***@gmail.com,******1267,successful,260000.0,2025,December,4
7546,1029,K***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-07-11,1,Card,0.4,Ki***@outlook.com,******8180,successful,27000.0,2025,July,3
7547,1124,R***,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-31,3,Card,0.4,Ri***@outlook.com,******4595,successful,27000.0,2025,December,4
7548,1442,D***,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-04,5,Card,0.2,Do***@gmail.com,******5285,successful,320000.0,2026,April,2
7549,1578,A***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-07,4,UPI,0.3,Al***@gmail.com,******5309,successful,224000.0,2025,November,4
7550,1758,D***,106,80000.0,Sofa,Furniture,online,Chennai,2026-01-31,1,Card,0.35,Do***@gmail.com,******0301,successful,52000.0,2026,January,1
7551,1548,C***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-11-12,2,Cash,0.4,Ch***@yahoo.com,******3259,successful,54000.0,2025,November,4
7552,1770,D***,107,50000.0,Dining Table,Furniture,online,Chennai,2025-12-30,3,UPI,0.35,Da***@gmail.com,******6411,successful,97500.0,2025,December,4
7553,1426,D***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-02-12,2,NetBanking,0.15,Do***@gmail.com,******9303,successful,110500.0,2025,February,1
7554,1113,J***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-21,1,Cash,0.35,Ja***@yahoo.com,******2200,successful,845.0,2025,September,3
7555,1173,W***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-03,3,Card,0.2,We***@outlook.com,******7306,successful,108000.0,2026,March,1
7556,1108,M***,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-09-10,1,NetBanking,0.05,Ma***@outlook.com,******8645,successful,76000.0,2025,September,3
7557,1673,C***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-30,2,Card,0.2,Ca***@yahoo.com,******7666,successful,24000.0,2025,April,2
7558,1191,J***,102,70000.0,Phone,Electronics,online,Bangalore,2026-01-03,5,UPI,0.1,Je***@outlook.com,******6455,successful,315000.0,2026,January,1
7559,1981,J***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-05-23,3,UPI,0.35,Je***@outlook.com,******2694,successful,87750.0,2025,May,2
7560,1099,M***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-30,3,Card,0.35,Mi***@gmail.com,******0433,successful,126750.0,2025,July,3
7561,1420,D***,105,45000.0,Tv,Electronics,offline,Chennai,2025-11-24,4,Cash,0.25,De***@gmail.com,******9181,successful,135000.0,2025,November,4
7562,1044,J***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-01-25,5,NetBanking,0.4,Jo***@yahoo.com,******2783,successful,750000.0,2026,January,1
7563,1630,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-07-27,3,Card,0.4,Jo***@outlook.com,******1501,successful,27000.0,2025,July,3
7564,1440,J***,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-02-17,1,Card,0.25,Ja***@outlook.com,******6970,successful,37500.0,2026,February,1
7565,1914,M***,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-23,5,UPI,0.35,Mi***@gmail.com,******7677,successful,48750.0,2025,August,3
7566,1103,S***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-08-20,2,UPI,0.3,St***@gmail.com,******5377,successful,98000.0,2025,August,3
7567,1606,D***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-08-27,4,Card,0.05,Da***@yahoo.com,******7311,successful,190000.0,2025,August,3
7568,1931,A***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-26,2,UPI,0.35,Am***@gmail.com,******0653,successful,58500.0,2025,November,4
7568,1931,A***,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-26,2,UPI,0.35,Am***@gmail.com,******0653,failed,58500.0,2025,November,4
7569,1291,K***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-02-06,1,Cash,0.35,Ka***@gmail.com,******7431,successful,52000.0,2025,February,1
7570,1910,S***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-04-22,2,Cash,0.4,Sh***@yahoo.com,******4034,successful,300000.0,2025,April,2
7571,1667,M***,101,250000.0,Laptop,Electronics,online,Delhi,2025-07-26,3,UPI,0.05,Ma***@yahoo.com,******8381,successful,712500.0,2025,July,3
7572,1224,D***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-07-14,3,NetBanking,0.4,Di***@yahoo.com,******6398,successful,450000.0,2025,July,3
7573,1344,C***,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-06-15,2,UPI,0.25,Ca***@gmail.com,******4876,successful,1950.0,2025,June,2
7574,1895,T***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-29,1,UPI,0.2,Te***@yahoo.com,******8425,successful,52000.0,2025,June,2
7575,1815,V***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-19,4,Cash,0.15,Vi***@yahoo.com,******6121,successful,221000.0,2025,May,2
7576,1310,B***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-06-22,1,NetBanking,0.3,Br***@gmail.com,******5117,successful,56000.0,2025,June,2
7577,1844,J***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-03-12,2,UPI,0.4,Jo***@outlook.com,******5570,successful,78000.0,2026,March,1
7578,1535,D***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-13,5,Cash,0.05,Da***@yahoo.com,******7240,successful,332500.0,2025,December,4
7578,1535,D***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-13,5,Cash,0.05,Da***@yahoo.com,******7240,failed,332500.0,2025,December,4
7579,1109,M***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-07-03,4,UPI,0.1,Mi***@yahoo.com,******9388,successful,234000.0,2026,July,3
7580,1221,J***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-04,5,UPI,0.15,Je***@outlook.com,******2108,successful,276250.0,2025,June,2
7581,1324,C***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-11-26,5,UPI,0.15,Ca***@outlook.com,******0410,successful,340000.0,2025,November,4
7582,1515,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-16,3,NetBanking,0.05,Ju***@outlook.com,******6066,successful,42750.0,2025,April,2
7583,1419,J***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-31,4,Cash,0.2,Je***@gmail.com,******2345,successful,800000.0,2025,October,4
7584,1184,O***,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-01-09,1,UPI,0.1,Os***@gmail.com,******4909,successful,40500.0,2026,January,1
7585,1341,P***,101,250000.0,Laptop,Electronics,online,Mumbai,2025-11-26,3,Card,0.15,Pa***@outlook.com,******7749,successful,637500.0,2025,November,4
7586,1928,B***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-26,2,NetBanking,0.1,Br***@outlook.com,******2833,successful,90000.0,2025,October,4
7587,1421,T***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-10-11,2,NetBanking,0.05,Te***@outlook.com,******3641,successful,85500.0,2025,October,4
7588,1812,D***,101,250000.0,Laptop,Electronics,online,Delhi,2025-04-30,3,Cash,0.2,Du***@gmail.com,******2388,successful,600000.0,2025,April,2
7589,1223,A***,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-11-17,2,NetBanking,0.2,Al***@gmail.com,******0389,successful,80000.0,2025,November,4
7590,1559,J***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-04-06,4,Card,0.25,Ja***@yahoo.com,******6210,successful,195000.0,2026,April,2
7591,1986,S***,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-06-11,3,UPI,0.4,St***@gmail.com,******9218,successful,126000.0,2025,June,2
7592,1964,T***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-08,1,UPI,0.3,Te***@gmail.com,******5732,successful,10500.0,2026,March,1
7593,1105,M***,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-07-31,1,NetBanking,0.4,Mi***@gmail.com,******6405,successful,39000.0,2025,July,3
7594,1740,A***,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-06-13,4,Cash,0.15,Aa***@gmail.com,******3822,successful,4420.0,2025,June,2
7595,1443,H***,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-08-18,2,UPI,0.4,Ha***@outlook.com,******4465,successful,18000.0,2025,August,3
7596,1973,J***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-05-05,4,UPI,0.4,Jo***@yahoo.com,******8821,successful,156000.0,2025,May,2
7597,1780,C***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-05-03,3,NetBanking,0.15,Ch***@outlook.com,******7488,successful,165750.0,2025,May,2
7598,1557,H***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-09-22,5,Cash,0.05,He***@gmail.com,******6782,successful,380000.0,2025,September,3
7599,1091,E***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-16,4,UPI,0.1,El***@gmail.com,******4211,successful,288000.0,2025,May,2
7600,1010,R***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-01-06,1,Card,0.15,Ro***@gmail.com,******2514,successful,42500.0,2026,January,1
7601,1893,M***,103,1300.0,Shirt,Clothing,online,Delhi,2025-11-16,4,Cash,0.2,Mi***@outlook.com,******0615,successful,4160.0,2025,November,4
7602,1475,J***,102,70000.0,Phone,Electronics,online,Delhi,2026-11-04,3,Cash,0.35,Je***@gmail.com,******5561,successful,136500.0,2026,November,4
7603,1651,K***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-11-24,1,Card,0.05,Ke***@yahoo.com,******7465,successful,237500.0,2025,November,4
7604,1972,A***,106,80000.0,Sofa,Furniture,online,Delhi,2025-06-11,2,Card,0.15,An***@outlook.com,******2468,successful,136000.0,2025,June,2
7605,1292,C***,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-10-05,4,UPI,0.35,Ch***@gmail.com,******9754,successful,169000.0,2025,October,4
7606,1498,K***,103,1300.0,Shirt,Clothing,online,Delhi,2025-05-29,5,Cash,0.25,Ka***@gmail.com,******8837,successful,4875.0,2025,May,2
7607,1897,S***,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-08-09,1,UPI,0.15,Sp***@yahoo.com,******1321,successful,38250.0,2025,August,3
7608,1427,S***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-04,1,Cash,0.15,Sa***@gmail.com,******9338,successful,42500.0,2025,September,3
7609,1751,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-06-29,2,NetBanking,0.35,Ja***@gmail.com,******5365,successful,19500.0,2025,June,2
7610,1325,J***,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-30,2,Card,0.2,Je***@outlook.com,******0876,successful,72000.0,2025,August,3
7611,1638,B***,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-02-09,4,NetBanking,0.1,Br***@gmail.com,******1055,successful,162000.0,2026,February,1
7612,1422,H***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-07-05,1,UPI,0.1,Ho***@outlook.com,******6659,successful,58500.0,2025,July,3
7613,1424,K***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-07-15,2,UPI,0.1,Ka***@gmail.com,******1460,successful,126000.0,2025,July,3
7614,1716,S***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-07-19,4,Card,0.15,Su***@yahoo.com,******4914,successful,51000.0,2025,July,3
7615,1955,K***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-15,4,NetBanking,0.05,Ki***@gmail.com,******4911,successful,30400.0,2025,July,3
7616,1604,M***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-09,3,Card,0.15,Me***@yahoo.com,******5081,successful,38250.0,2025,July,3
7617,1898,T***,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-27,3,Cash,0.15,Th***@gmail.com,******8813,successful,178500.0,2026,February,1
7618,1971,A***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-02-12,4,UPI,0.05,As***@gmail.com,******1136,successful,171000.0,2025,February,1
7619,1417,M***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-03-10,4,Cash,0.35,Mi***@outlook.com,******4622,successful,130000.0,2026,March,1
7619,1417,M***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-03-10,4,Cash,0.35,Mi***@outlook.com,******4622,failed,130000.0,2026,March,1
7620,1212,M***,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-12-16,5,Cash,0.3,Ma***@gmail.com,******8118,successful,227500.0,2025,December,4
7621,1135,B***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-07-17,1,Cash,0.05,Br***@gmail.com,******1785,successful,42750.0,2025,July,3
7622,1406,P***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-03-07,5,Card,0.4,Pr***@gmail.com,******0149,successful,195000.0,2026,March,1
7623,1074,J***,104,8000.0,Shoes,Clothing,online,Chennai,2026-10-01,4,NetBanking,0.25,Ju***@gmail.com,******5753,successful,24000.0,2026,October,4
7624,1604,M***,101,250000.0,Laptop,Electronics,online,Delhi,2025-09-17,5,UPI,0.15,Me***@yahoo.com,******5081,successful,1062500.0,2025,September,3
7625,1773,T***,105,45000.0,Tv,Electronics,online,Chennai,2025-07-02,5,Cash,0.2,Ti***@yahoo.com,******8095,successful,180000.0,2025,July,3
7626,1983,T***,105,45000.0,Tv,Electronics,online,Mumbai,2025-10-12,4,UPI,0.3,Ta***@outlook.com,******1348,successful,125999.99999999999,2025,October,4
7627,1094,K***,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-29,4,NetBanking,0.15,Ka***@yahoo.com,******3077,successful,153000.0,2025,December,4
7628,1963,S***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-05-14,5,Card,0.2,Sc***@gmail.com,******4328,successful,260000.0,2025,May,2
7628,1963,S***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-05-14,5,Card,0.2,Sc***@gmail.com,******4328,failed,260000.0,2025,May,2
7629,1568,L***,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-01,4,NetBanking,0.05,Lo***@gmail.com,******3370,successful,247000.0,2025,October,4
7630,1223,A***,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-20,5,Cash,0.2,Al***@gmail.com,******0389,successful,180000.0,2025,September,3
7631,1379,A***,105,45000.0,Tv,Electronics,online,Delhi,2025-08-02,2,NetBanking,0.1,An***@gmail.com,******8333,successful,81000.0,2025,August,3
7632,1837,J***,102,70000.0,Phone,Electronics,online,Delhi,2025-08-24,3,NetBanking,0.1,Je***@gmail.com,******2533,successful,189000.0,2025,August,3
7633,1578,A***,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-11-14,3,NetBanking,0.3,Al***@gmail.com,******5309,successful,105000.0,2025,November,4
7634,1869,J***,106,80000.0,Sofa,Furniture,online,Chennai,2026-02-07,2,Cash,0.15,Je***@gmail.com,******0810,successful,136000.0,2026,February,1
7635,1689,C***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-04-26,3,UPI,0.1,Ch***@gmail.com,******5984,successful,3510.0,2025,April,2
7636,1255,K***,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-09-11,4,UPI,0.3,Ka***@gmail.com,******0649,successful,3639.9999999999995,2025,September,3
7637,1359,J***,103,1300.0,Shirt,Clothing,online,Chennai,2025-10-27,4,NetBanking,0.2,Jo***@gmail.com,******6978,successful,4160.0,2025,October,4
7638,1016,P***,102,70000.0,Phone,Electronics,offline,Delhi,2025-07-21,4,Cash,0.2,Pa***@yahoo.com,******5126,successful,224000.0,2025,July,3
